Account Number,Location,Datetime,Account Currency,Product Type,Account Status,Financial Institution,Account Currency Balance,Base Currency Balance (GBP),Entity
387220877622,United Arab Emirates,Sun Apr 17 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-90576.13-88413.6859976.7-67344.7549211.08-78319.2260874.49-76785.6996570.72-92214.48-77887.57-64339.0179633.16-3598.6-59902.82-96613.29,,Russel - Hintz
387220877622,United Arab Emirates,Mon Apr 18 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-39574.22-90534.7723950.49-55231.68-7001.84-34030.09-68720.31-55331.58-39647.1143283.0749018.71-40569.638721.4568002.76-21142.3828198.74-65125.75-91601.51-95057.8424193.2482797.2247157.73-19145.6381196.45,,Russel - Hintz
387220877622,United Arab Emirates,Tue Apr 19 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,079894.49-11787.14-33496.189753.63-82392.0975921.37-20438.3996620.61-80893.1666865.4240821.8888567.18-47932.9959940.47-7328779686.3544940.7854595.91-64848.97-93765.11-35608.17-11051.3550771.24,,Russel - Hintz
387220877622,United Arab Emirates,Wed Apr 20 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,087314.75-51504.5-23409.71-68056.7948527.8394281.5531754.5360345.7-56970.9461365.4924445.8-39558.7235444.3645238.37-78497.91-57107.22716.86-40735.8162011.77-39492.0560002.09-81410.27,,Russel - Hintz
387220877622,United Arab Emirates,Thu Apr 21 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,026625.0252899.9526778.7616761.012181.536247.2-10830.27,,Russel - Hintz
387220877622,United Arab Emirates,Fri Apr 22 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,08379.15-73537.63-19591.4997835.3519583.5876986.76-9042.92-64697.6699677.95-16528.89-78451.1873408.61-98444.97-73262-31860.654877.11-49163.16-32061.5952794.61-3298.7668031.96-93489.4-25585.3923001.191002.5457981.76-37132.6-29679.2278920.32-64767.29-28484.7-44730.77-81607.28-88699.0531783.2817356.235160.17-39232.3575561.85-20447.9636286.2937706.61-98249.65-93536.7655359.12-78265.68-76496.7690523.9193099.546782.42-22803.16-78429.81-59722.6467828.59-49034.1664958.3622803.5476828.3337774.15-69864.06-97186.95-6886.2241818.33-10964.2963349.1278161.5487871.89-48880.99-3142.1478935.553729.915840.0813238.79-97974.35,,Russel - Hintz
387220877622,United Arab Emirates,Sat Apr 23 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-34620.15-56322.261298.51770.97153.1261076.0276799.17-86726.7268949.52-37723.7181305.07-87404.2-59770.84-17013.4118882.7193677.4418878.6383797.66-63115.72-26692.0250812.85-16744.24-4311.19-59860.58-41191.43-7548.14-79182.27-4451.08-29843.4331291.51-23869.9139730.19-58861.17-86368.8479645.54-57634.3345731.49,,Russel - Hintz
387220877622,United Arab Emirates,Sun Apr 24 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-27944.47-97655.8135142.3519221.21-64016.0332426.8917120.86-81248.67-68341.91-55960.51-32048.4991977.3437898.5-97898.4915727.7-90596.8582416.392336.4185874.48-12837.71-70571.66-67851.82-26833.11-37569.75-1742.7256112.39-23770.98-15546.25-69228.7-82273.655697.8-74318.31-98460.8466223.2990032.61-86076.08-60125.1299455.68-41376.48-92993.7944839.4428648.4222469.9361885.8337442.96-30245.09-27959.02,,Russel - Hintz
387220877622,United Arab Emirates,Mon Apr 25 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-59616.03-4742.665536.282680.36-44431.4525349.38-67521.15-63089.87-63544.626784.6972105.97-55714.651879.78-26001.7151140.79-58257.384149.8281370.1186024.71-46117.12-87359.91-38896.055440.66-21753.69-93706.69-77047.9231704.92-87297.224657.89-62849-61967.05-17002.86-59639.01-8287.42-65976.39-60385.64-2427.7338105.3926652.293809.4373558.3379043.1722074.17-82778.3164869.960939.4498121.93-44441.8542039.59-99667.6853042.936410.74-76814.4582144.4373524.49-29533.2881705.412659.71-7644.28-94355.5311840.8653915.6195423.7257761.11-55698.7583996.71-25118.54-34436.398023.110509.2966050.0413471.1195439.63-61028.29-57262.7697223.9763798.46-84292.86-75667.2-45775.95-32865.493100.2583342.0116388.5511020.881446.1677528.24-18917.43-51156.3274223.59-25709.4820544.4287691.08,,Russel - Hintz
387220877622,United Arab Emirates,Tue Apr 26 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-65119.5247890.72-72727.0520603.5818016.48-83369.45-34383.4558567.49-61663.89-6338.91-92801.12-91294.9960431.648916.4388333.6610270.7956482.8739120.14-94485.266598.383860.9974639.0498523.96-92847.5188408.1-18501.37-48194.8234591.65-7219.51-48504.32-65441.0625643.19-85585.59-4135.18-29616.84-53459.05-38082.18-71864.0813244.75-27704.9863278.38-73446.66-24830.3226648.9949120.62-43901.02-7227.56-36667.41-34321.0855447.17-47262.32-75919.09-37931.2619179.27-48248.8425969.19-87496.0764670.7152296.1-90926.54-23323.1488096.7739554.41-37201.94-34713.27-30738.78-5768.5324253.450174.092340.17-82194.38-68368.1341553.82-28835.15-69860.8750107.957965.5544382.3332847.1670879.18-30844.04-91604.83-77964.34-70271.91-53446.25-47023.4817171.51-22681.92-40140.87-82863.3290599.1852852.9122616.67-46673.1820087.19,,Russel - Hintz
387220877622,United Arab Emirates,Wed Apr 27 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-44663.2813952.2123897.380201.69-83856.324209.1419985.0598376.26-98235.86-14607.33-89784.01-52695.6865276.34-31467.3232805.2848353.5781383.077932.0473066.45-62514.5225050.03-15384.84-4008.39-36240.7340530.2625868.65-4526.9390107.02-89066.46-57145.2345500.87-40175.3429448.216123.9872155.5554945.98-87462.34-36625.64-68277.7434040.18-41771.6652734.4224100.19-42039.46-73679.11-41358-42129.9211.7648967.23-7152.7586080.5415251.7198925.5699828.9984048.72-53200.9430685.64941.156155.8249112.71-21506.69-40748.7542635.97-68450.32-919.09-14274.86-24530.45-58180.33-84518.7344696.6926609.3641451.3112252.46-14995.9111637.92-50111.9543341.12-50113.95-65407.4238618.8590355.01,,Russel - Hintz
387220877622,United Arab Emirates,Thu Apr 28 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-83527.16-18458.9-88595.8377979.52-92334.4828400.85-22385.42-53034.16-44232.48-90784.2695142.71-26464.683628.41-65667.75-51971.9710195.27-53119.6144393.2126355.4-64310.7267192.18-1332.87-25919.5377253.7259504.21-79762.9142946.6897865.0462253.12-77826.35-77905.44-52725.9198585.87-76237.93-25662.55-60370.08-26484.63-12448.69-55269.674499.43-96288.53-55858.4745431.0324166.8758955.18-27627.3764365.73,,Russel - Hintz
387220877622,United Arab Emirates,Fri Apr 29 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-35378.02-34134.61-67248.8223641.7940536.48-28479.3869355.56-11766.1388600.27486.5691057.3398232.99-46770.13-67989.47-49838.7377585.8333495.19-30019.38-22225.4474887.14-36108.75-17605.1399306.99-46132.87-26579.56-71777.51-48450.07-63708.147270.118141.52-99003.4799189.18-5934.0899598.44-68449.854505.9441276.76-30987.6822763.5958716.1-44050.5698244.0437476.636496.7119816.04-31177.24-60492.6675468.3630831.5418308.9250655.14-52521.882823.15-82755.06-28656.72-342.1588081.41-35925.744428.17-2854.75-27848.64889.8564567.5136579.34-38011.3555860.95-881.72-28786.4552348.93-77678.71-21485.27-82288.1851364.49-91286.1836239.33-85093.85-96526.54-20488.3773842.05-22812.9818219.015950.613324.86-27664.01-89487.2-18671.0244220.5494184.59-66523.7616969.67-31083.8124071.07-95399.0770645.15-13170.4-51437.17,,Russel - Hintz
387220877622,United Arab Emirates,Sat Apr 30 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,033579.02-63231.7464291.9-65898.6750839.33-73814.3242992.98-80423.82-64218.1381736.0361739.76-7514.4452673.01-55578.34-41849.3376619.39-13256.5413305.9875240.0483410.8857243.6-95414.77-60054.876581.33912.7325504.59-86135.41-75140.1469904.9-80688.1489738.1-90013.38-75684.03-38447.05-32743.1-25752.252619.34-79473.6-29535.3757142.12-50922.518851.01-57700.4390145.65-36319.5963548.2833997.6458828.0180178.08-62205.495861.7586500.521619.289568.7313390.0917958.56-49409.73-62665.4324990.3678849.9645.65-59224.3522763.6636947.55,,Russel - Hintz
387220877622,United Arab Emirates,Sun May 01 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,096368.989139.668693.9956923.4646344.845753.6969175.1211255.53-88739.49-91930.12-62392.86-45505.93-17037.9643071.94-36666.13-77715.85-1989.08-75067.8557069.6527790.29-30700.4263457.4516753.04-21336.622826.35-60856.36-70113.54-16047.0328463.2227625.2991795.97-54366.2882609.2490892.2225356.3387202.33-72287.1628870.847731.12-33413.4-99287.760544.3786614.5750186.3553848.3575320.6166759.86-79414.9,,Russel - Hintz
387220877622,United Arab Emirates,Mon May 02 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,098672.38-39757.92-82776.7146649.5964176.96-99666.6444817.84-34349.4976137.61-89041.09-54498.4195169.74-38265.63-86086.45-27153.73-56622.5921191.6789460.25-56183.3238416.74-51743.7771073.7171869.89-47782.9494953.17-41949.226503.5966354.3144657.29-58981.84-58710.36-38536.16-33585.74-58092.4751065.6553680.514675.58-89946.98-67693.39-22017.9531895.4964079.385663.5393183.72-5576.2924185.0282617.49-15635.993566.08-10080.2937424.785048.77-24032.1671714.817356.7436481.8-30714.58-93625.26-34263.9125918.848553.88-33863.33-45861.09-3868.61-39812.36,,Russel - Hintz
387220877622,United Arab Emirates,Tue May 03 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-12533.48-27567.18-56952.4361569.6-39084.4639009.71-42912.43-83432.36-58371.6489689.8455496.9770163.24-69927.032799987769.5566440.35-80705.25-42343.89-89875.56-90081.2857692.97-52992.84-92110.36-79144.5-2203.89-98911.22-77062.11-27509.6851815.83-89369.04-4916.36-48529.06-18813.61-62042.52-89556.1195210.75-12245.45-57349.7828516.06-31449.9154508.2-8687.01-76971.4985972627.91-27986.9823410.8317968.12-46655.58-79785.7931899.5753774.68-99349.75-39817.3588453.7624188.34-21449.66-45176.787589.83-85096.81-91496.1546064.2-59023.0647413.6941658.46-65241.0586195.08-55708.2585838.35-83542.5461404.84-67583.2389933.38-45765.7312106.2495874.314085.5255497.5925705.53-59589.4972825.0916479.39-71394.8-74325.1282005.32-27039.47-632853812.0253651.5351187.4371829.3284394.3-82573.94,,Russel - Hintz
387220877622,United Arab Emirates,Wed May 04 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,065213.0191655.5257511.0117052.98-52777.1478009.23-90171.87-25610.723567.81-44657.68-37053.365775.2191619.84994.41-18196.4-75140.48-205.68-16956.8315050.9,,Russel - Hintz
387220877622,United Arab Emirates,Thu May 05 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,094738.0647091.25-59740.3790142.42-59817.3-50090.12-52155.3563040.1122981.41-95086.58-91538.2320096.86-45984.977708.3749150.39-83866.88-68743.73-68432.7874855.68-55576.17-23844.1865893.43-29241.8-28471.3992951.2847653.19-70607.829220.9333696.53-70425.5896090.68-37895.3835667.7-54093.295960.4743998.4555595.51793.686102.3892801.3370697.2626145.0966011.59-51474.0313743.6933718.7,,Russel - Hintz
387220877622,United Arab Emirates,Fri May 06 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,097655.0335542.6230241.6372450.9637586.48-63560.39-38459.36-27946.14-50697.82-52072.06-57049.42-27900.9414785.0963548.18-62953.4688360.8654466.53-96570.96-64681.1476918.83-81901.1370305.8567785.7598135.5252554.21-66927.3616610.43-42976.55-24909.3695890.02-40044.32-80663.53-91904.4859311.56-57488.3454469.29-93269.22853147614.59-56789.58-76121.54-29875.1889293.52-72170.15-71886.3425776.7749305.56-95659.676420.3450487.03-42373.754753.22-62559.7661239.9379956.81-19270.5281557.49-34724.95-24559.4479635.7511987.54-31822.8719913.13-68644.8419487.2781115.56-54762.612435.31-78923.38-8024.4460550.1853459.73-14790.44-63077.29-44825.5135381.24,,Russel - Hintz
387220877622,United Arab Emirates,Sat May 07 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,022358.58-25026.911421.771913.6456047.2710475.01-84964.42-43141.112765.92-51315.591910.87-51042.78-47873.99-45798.367545.3927827.3729163.41,,Russel - Hintz
387220877622,United Arab Emirates,Sun May 08 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-25930.8784832.9859120.8212320.78-24766.1279349.5250574.33-296125465.8779346.496161.37-50813.28-76246.8923704.9491742.89-48844.88-27309.5984129.31-82293.993858.9718193.95-69085.9941221.29-63327.86-56191.44-59870.7437243.4896700.2781834.111968.0382487.81-80308.41-68893.04-53260.56-58986.2421333.5778014.54,,Russel - Hintz
387220877622,United Arab Emirates,Mon May 09 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-14262.03-42698.612115.06-21332.05-39601.0781852.77-96428.4627770.67-45564.0847265.7391498.4553302.93-43114.5219915.353260.03-6298.09-71292.6542150.2499485.02-60450.6422712.49-8051.0631805.43-7820.79-75109.4689534.2113524.44-12108.7629893.6932397.7628044.0373655.0666195.7332196.92-48602.53-73183.25-48745.9351298.9892517.3666101.64-74149.82-26949.57-5813.1846981.690425.49-47117.9761466.44-57360.42-60671-75228.89-69638.88-36850.31-99699.2120945.0315037.7511751.66-32849.4536207.89-2910.9377.6730781.8115052.95-90285.23-1819.88-72586.5463759.61-96520.8464663.5-14652.22-7227.244045.59-62293.73-2223.9956239.6324989.9697852.14-93341.8352781.68-53256.4892652.6924182.3811138.8877533.9-30458.9987837.7927914.7559713.75-10606.96,,Russel - Hintz
387220877622,United Arab Emirates,Tue May 10 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-17292.42-90215.89-88950.0549847.2285167.8563942.03-44144.6713872.857288.360541.44-63276.72-1238.599171.43-93650.2577889.31-48066.786807.5936301.7-83017.33-79346.06-54199.4671639.29-21722.2562742.65-65775.88-11128.271393.1-54034.76-96685.3572235.16-60719.378456.2335783.0776482.0829940.5467769.39-20585.21-25752.3249501.1212714.999382.5618259.6566876.651854.364838.2371938.1678526.73-41476.7-92889.48-7893.39-56468.69-47243.336348.67-74951.18-10000.11-9652.7966139.14-65984.325344.33-94130.64-34578.3826838.0360379.34-17523.63-65107.43-30454.4290969.7880923.38-62977.0556125.1-80203.6381562.12,,Russel - Hintz
387220877622,United Arab Emirates,Wed May 11 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-74782.7-68771.02-37411-82144.85348.96-21872.26-23895.5871589.6452145.73-30078.8648091.35-1157.12-11932.79-8850.6-84453.8529054.0265255.28-99722.27-5601.91-48727.279036.47-45773.22-22255.55-37103.27-32752.3-36422.9-41779.338513.1768964.66-30822.3973937.5923561.240251.77-90506.837556.6271287.148140.06-44277.2558848.9385762.17,,Russel - Hintz
387220877622,United Arab Emirates,Thu May 12 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-44305.47-23086.96-17927.8634605.6623634.2925061.14-98097.574494.56-31316.85-41249.27,,Russel - Hintz
387220877622,United Arab Emirates,Fri May 13 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-91720.92-24333.33-92661.37-24081.8532531.24-72004.47-17744.0888220-50760.17-21493.0332461.15-61855.45-20941.5412302.3810649.38-95096.51-80234.178843.5394591.98-42305.77-15220.2870261.3555186.0777879.06-14915.34-20127.04-4744.15-57610.71-23139.6981877.69-63199.8389517.2342525.7234267.01-39913.0390142.05-44079.61-27943.9620103.9188191.5285039.753064.5929256.8174138.3354830.44-75622.41-97448.5687024.31-97906.97-67188.2132543.4680840.3870270.1,,Russel - Hintz
387220877622,United Arab Emirates,Sat May 14 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,076182.51-94434.64-70126.72-58023.7682908.5777653.999353.1735192.5558823.78-95164.41-26919.42-58345.6160702.2684612.731384.13-52106.5363904.1336629.4555150.824748.4-32291.179011.18-30904.43-77243.36-40385.3482675.18-85683.7117034.46-30128.6966770.97-10804.3647658.06-45817.283162.71244.5294744.0125490.5781052.86-21967.0215483.06-98346.76-83365.684184.14-46269.8526748.9-38009.052969.7529758.7532775.2234244.86-74590.63-55687.53-19541.6568182.1729070.11-46513.738227529533.23-35721.91-61345.933734.26-82382.35-75569.0143242.1196315.5448227.7-67336.44-77768.47-23187.06-30043.62-35374.0628181.23-88693.85-90709.73-56978.65-75.4521116.17-97182.84,,Russel - Hintz
387220877622,United Arab Emirates,Sun May 15 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-94960.4476494.675641.55-41283.7931368.46-4691.18-82828.87-47064.4-12360.3354751.8616642.4724067.957373.36-33197.94-42675.99-23036.19-87209.33-35569.9148833.662747.25-23632.2990751.39-32026.9387710.8384411.51-79480.5416507.43,,Russel - Hintz
387220877622,United Arab Emirates,Mon May 16 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-9678.68-68399.45-55825.3342372.47-27893.045373.07-13281.3260650.67-76019.09-6491.66-87957.6799890.58-53914.35-58805.0422318.8121560.4959952.5132144.0578031.9552246.74-85950.85-77864.7374782.5-213.432349.63-88484.46-30497.0314034.6139944.1274964.1432956.73-66027.281072.79-98531.01-96307.67-4825.66-13709.6598563.28-11099.8-77994.91-38173.19-56420.34-85823.8415047.55-63663.93-68221.0669917.79-7611.1498992.7734059.3688711.1824753.78-25858.04-11033.57-30471.2787475.54,,Russel - Hintz
387220877622,United Arab Emirates,Tue May 17 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,085206.3-90538.77-46583.4241607.07-87559.41-35707.83-50662.139640.5-7232.646594.63-43059.18-53637.3-43555.9364792.33-46503.58-25053.19-79132.75-87516-82677.25-49110.16-89325.499704.29-41331.85-52256.756125.5118852.8544852.6870902.0989643.67-94295.0386153.45-94733.56-81247.3527656.55-80412.8551065.1645389.9932743.612845.9324430.7887596.3650423.9110584.36-52441.8614621.0556397.12-51392.1314346.41-74227.58-12532.0833675.14-89282.6750920.54-36328.692353.4697946.77-68528.81-55256.98-46205.9252223.6234971.99665.53-632.78-13597.3144499.64-4430.74-82643.2473939.028772.3318224.95-91947.7672771.68-94550.93-12074.0663553.34-36807.79-42859.5892819.68-12669.37-63884.69-69930.5916718.6635953.4483851.6575698.1754980.9226464.2157164.73-5959.75-97468.5916992.08-29675.36-95632-68237.461662.3-62472.15-92097.73,,Russel - Hintz
387220877622,United Arab Emirates,Wed May 18 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-12229.9387134.2697229.9174311.928706.2761018.8462837.23-96510.84-20711.665516.42-18329.1971077.8236928.9252739.74-56935.29-66138.4325537.22-96300.4562378.97-73640.1767212.7885546.8960854.53,,Russel - Hintz
387220877622,United Arab Emirates,Thu May 19 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-60707.31-34520.2397721.0126661.33-34048.750407.94-43889.5778924.6228865.4274827.5829333.31,,Russel - Hintz
387220877622,United Arab Emirates,Fri May 20 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-60404.07-34286.633092.8778943.53,,Russel - Hintz
387220877622,United Arab Emirates,Sat May 21 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-93793.2811689.33-9520.5492518.84-27211.5533419.4-95384.4188928.6760756.6911180.0640487.94-1638.5357705.53-77585.8538300.78-20334.29-99835.4-23690.61-22380.2296453.22-95652.65-74273.5324995.6896493.61-63925.51-87392.1226866.98-28550.14-18789.451715.17-23685.61-79944.1660832.5948084.44-91504.49-35951.192424.82-73258.1226388.8622679.02-85147.7584686.5491677.07-8820.49,,Russel - Hintz
387220877622,United Arab Emirates,Sun May 22 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,062683.9-73137.59-83142.856334.7577506.19-91626.12-72229.85-20937.5433743.5670070.0335783.16-81804.32-92823.4219822.95-31779.9662470.71-89328.7520206.69-16690.1497952.3336556.930222.07-38732.8911870.62787.5-86833.53-71721.2738019.87-72562.58-16653.3876672.81-7993.2727390.4132633.53-66229.066598.26-88049.132426.9547641.1126147.4619681.22,,Russel - Hintz
387220877622,United Arab Emirates,Mon May 23 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,02789.56-79601.31-31862.86-3937.712861.0730782.47-74656.36-59679.0823154.4199398.78-67431.1479358.95-19959.44-5659.24-17874.9338573.1793310.0913058.3578290.37-73929.6736656.12-99356.637336.66-15127.9245743.282729.3799507.79-60837.962337.88-30238.63-91309.54-3709.24-98947.77-58796.39-76490.53-13595.96-41649.81-88740.94-30335.99-64779.5321102.0820639.19-72965.02-63012.19-33169.6144288.69-61775.982276.57-59857.06-78221.956359.25-41479.02-87384.58-68009.2699303.42-11489.46-32117.3960893.6560610.6291364.1589919.2793511.03-48734.32-93324.992449.76-70773.81,,Russel - Hintz
387220877622,United Arab Emirates,Tue May 24 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,039057.21-6209.0927009.3990137.131257.66-92256.04-25828.32-87471.739645.3685661.8152766.8821710.81-97511.0231527.8428044.1478341.14-41432.85-58734.06-6878.45-51812.79-50748.6585388.726519.56643.02-53719.6352831.57-21700.0799414.2360117.4462582.7279789.13-44544.45-22117.8771923.93-78367.22-11841.51-33015.8960980.78-867.0828632.22-6759.16-51880.0161779.1149121.64-20147.49-23415.17,,Russel - Hintz
387220877622,United Arab Emirates,Wed May 25 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,045690.295210.19-89272.47-27461.87-67151.6456896.41-2295.3992008.13-82281.6761469.9742236.8783325.8456663.2388028.3437419.57-39953.1499735.3569820.2-33647.13-80631.9415911.45-9231.1818000.6533519.58-22984.9450458.67-87497.25-82683.2433631.88-11417.26-65789.6437340.95-80235.0325066.89-47598.57-16859.02-60427.8138508.04-34865.17-92939.1374389.875480.44-57036.62-56342.2174884.4-81273.6826667.12-1498.79-27594.2572131.5997653.46-25892.2968099.4753508.91-11330.2-52289.5467665.06-51085.07-26551.5-73807.42-53701.21-15954.78-33294.7827758.39-98306-62105.1824546.6716745.52-7395.4215344.22-85523.0922296.5388038.19-65885.67-38302.47-96723.9455749.71-51728.6-38826.25-12555.4879983.2595499.024982.5551270.1434149.5845620.597561.36-29063.55-51360.4882670.1698959.74-97453.3553191.43-95275.5675984.1-46363.9624539.6365841.83,,Russel - Hintz
387220877622,United Arab Emirates,Thu May 26 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,081375.58-14451.53-64090.69-66974.1624935.8291076.0229881.6364869.67-97361.42-6259.8661525.3558990.0459927.087896.31-22959.9889916.11-16605.1325378.0871115.36,,Russel - Hintz
387220877622,United Arab Emirates,Fri May 27 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,011834.5969306.33-70787.69-70589.9253273.01-65650.8369295.198981.71-59716.3-34441.2-66871.1697519.3999731.9777523.13-16337.14-4401.43-43788.999952.62-90471.82-21067.49-56024.23-87822.29-64761.1-20305.0842623.31-46511.12-70692.06-377.93539.39-83787.84-91099.64-92660.8351854.79-2575.0572262.9372913.5349056.07-79814.52-33441.7671178.7314622.5956604.13-23622.0223460.51,,Russel - Hintz
387220877622,United Arab Emirates,Sat May 28 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-2488.4843180.8999665.7-11684.12-21016.7478271.17,,Russel - Hintz
387220877622,United Arab Emirates,Sun May 29 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,041814.9-51081.94-91534.2941215.1788987.9699112.6949563.02-30951.42488.16-70643.2210264.0657977.626320-55549.7341671.88-68600.9616427.11-27536.0527606.43-89938.117520.82-49001.7834757.4825885.0752479.3144437.12-5411.24-56266.74-26251.1597365.3619199.15267.55-68481.07-54591.12-53079.77-43878.19-17920.67,,Russel - Hintz
387220877622,United Arab Emirates,Mon May 30 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,041584.69-77437.226490.17-56757.8997914.8-5630.11-82375.35-96561.4364190.8639957.2371589.1518826.8-86679.0949344.4884771.9582576.49-14330.0567614.17-26100.66-75916.7644730.564617.31-74132.36-97222.0473193.2923793.0869915.86-92193.3460221.4538664.54-38547.8723328.1375264.3475949.82-9702.89-90191.72-84388.45-79239.5540366.67-71576.15-39347.6355312.37-26249.3293213.4888534.7137761.59-4981.4687681.1740327.45-70926.53-73196.0224509.6165854.82-77018.35-97220.53-54321.17-64907.68-26484.3866227.3934832.859160.63-55071.84-34325.9540527.86-4984.260278.4280908.51-76548.86-65895.97-77389.44-90792.5970594.78-40516.35-6486.6520187.12-6716.4488540.0618808.23-6438.15-32282.25-80380.87-88136.0865631.9832551.1-30889.9-50302.91-98289.73-77016.8428366.2394776.4987528.89-10041.8156828.77-60553.1355777.6527201.61-83141.93,,Russel - Hintz
387220877622,United Arab Emirates,Tue May 31 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-85637.95-77325.9196143.3934872.95-61131.31-28252.1847592.97-2467.17-48657.9120363.73-65214.83-93658.6673961.62-15635.5137629.5-47051.62-4326.32-59091.07-89091.2-51127.3-23931.93-76199.6754270.3-59710.08-83697.9273760.24-81745.9531747.04-35967.6434233.14-61839.4772640.43-98029.47-11337.5286855.1871534.7598145.8-27736.55-26820.59-23396.01-1575.0876722.62-96074.51-20467.6236254.0596656.3630650.15-64843.4525391.2413568.1428021.4918364.8189315.58-93760.4126170.1442929.61-68143.21-55308.6690896.4326315.22-58279.1923029.1618093.84-44541.6536411.6592917.62-39864.48-28125.7645415.93-41419.32-26919.267197.27-29074.1958151.09-8062.6396090.38-91514.95-61855.7711039.83-11118.9895830.5859527.85-28924.86-3185.38,,Russel - Hintz
387220877622,United Arab Emirates,Wed Jun 01 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,038986.9236885.78-97996.91-83757.89-54692.61-12119.9527098.0682667.65-83346.43-12152.03,,Russel - Hintz
387220877622,United Arab Emirates,Thu Jun 02 2022 00:00:00 GMT+0100 (British Summer Time),USD,Demand deposit,,Bank of 13,0-91054.6112496.0867248.5183736.29-29741.3539073.1724557.98-59425.5467856.38-7664.88-9499.2268952.1225751.58-65463.9223393.32-27811.22-96068.28-92535.8419516-41000.9964740.9297827.5-48736.2859872.8258384.8565212.6164547.51-62255.38-89522.58-41598.38-11743.62-5296.8-33888.54-57152.1168937.7466400.8540228.31-5334.1946955.24-7959.93-75899.6-43264.36-36446.59-20542.54,,Russel - Hintz
